-1,昂科威/nr|我/r|以前/f|特别/d|喜欢/v|，/x|特别/d|想/v|买/v|那个/r|。/x|但是/c|试车/n|坐进/v|后排/vn|我/r|就/d|pass/eng|了/ul|。/x|座椅/n|又/d|硬/a|又/d|凸/v|，/x|坐姿/n|还/d|太/d|直/ad|。/x|还有/v|就是/d|新车/n|异味/n|较大/a|。/x|四/m|驱/v|性能/n|不会/v|有/v|非常/d|本质/n|的/uj|区别/n|，/x|底盘/n|可能/v|矮/a|那么/r|点/m|但/c|也/d|差不多/l|。/x
0,这个/r|价位/n|，/x|又/d|要/v|四/m|驱/v|性能/n|、/x|操控/v|、/x|内饰/n|、/x|隔音/n|、/x|安全/an|、/x|豪华/a|全都/n|到位/v|，/x|那/r|人家/n|破鞋/n|买/v|给/p|谁/r|去/v|？/x
1,K5/eng|轮毂/n|，/x|屌丝/n|气质/n|，/x|但/c|目前/t|这/r|车/zg|内饰/n|空间/n|是/v|我/r|坐/v|进去/v|最/d|放松/v|的/uj|，/x|没有/v|之一/r|，/x|就是/d|2/m|T/eng|太贵/nr|了/ul|太贵/nr|了/ul|太贵/nr|了/ul
0,刹车/n|转向/v|都/d|吃力/n|，/x|肯定/v|磨损/vn|大/a|一些/m
0,一千公里/m|需要/v|检查一下/n|底盘/n|，/x|有无/v|漏油/n|迹象/n|等等/u|，/x|自动/vn|大灯/n|太/d|过/ug|灵敏/nr|可以/c|调节/vn|灵敏度/n|，/x|希望/v|可以/c|帮到/v|你/r
-1,首先/d|确定/v|是/v|车/n|里面/f|还是/c|外面/f|的/uj|声音/n|，/x|估计/v|可能/v|是/v|车/n|外面/f|的/uj|声音/n|，/x|找/v|个/q|地方/n|检查/vn|底盘/n|，/x|看看/v|是否/v|有/v|什么/r|零件/mq|松动/a|，/x|发生/v|碰撞/v|，/x|检查/vn|轮毂/n|，/x|看看/v|刹车/n|部分/n|是否/v|有/v|异常/d
-1,死/v|火/n|再/d|着/uz|车/n|，/x|有/v|一个/m|缸体/n|不/d|工作/vn|，/x|严重/a|抖动/v|，/x|下/f|高速/d|，/x|找/v|最近/f|的/uj|4/m|儿子/n|换/nz|火花塞/n|。/x|一般/a|的/uj|店/n|根本/a|换/nz|不了/v|火花塞/n|，/x|因为/c|都/d|找/v|不到/v|位置/v|在/p|哪里/r|。/x|4/x|儿子/n|换/nz|火花塞/n|的/uj|工时费/n|300/m|➕/x|材料/n|600/m|，/x|够狠/a|的/uj|啦/y|。/x
0,厂家/n|建议/n|是/v|60000/m|公里/q|换/nz|，/x|我/r|的/uj|刚刚/d|换/v|了/ul|，/x|换/v|湘/j|火炬/n|的/uj|针对/p|针/p|火花塞/n|，/x|发动机/n|声音/n|变小/v|了/ul|，/x|油耗/n|由/p|原来/d|的/uj|6/m|毛/nr|一/m|公里/q|下降/v|到/v|5/m|毛/nr|。/x
0,老铁/n|，/x|我/r|也/d|在/p|考虑/v|这/r|车/zg|！/x|您/r|这车/r|油耗/n|怎么样/r
0,全款/n|优惠/vn|2/m|万/m|加/v|？/x|是/v|2.5/m|还是/c|2.0/m|哥们/n
1,一路上/l|下山/ns|，/x|基本/n|20/m|公里/q|左右/m|时速/n|，/x|森林/n|人/n|的/uj|全时/n|四/m|驱/v|，/x|不是/c|白/a|给/p|的/uj|！/x|只是/c|在/p|发卡/n|弯/v|或/c|陡坡/ns|时/ng|才/d|用/p|X/eng|-/x|MODE/eng|，/x|非常/d|好/a|用/p|，/x|没有/v|丝毫/m|的/uj|失控/vn|感觉/n|。/x|值得/v|拥有/v|！/x
0,FB/eng|系列/q|发动机/n|都/d|是/v|正时/ad|链条/n|的/uj|，/x|不用/v|更换/v|正/d|时/n|皮带/n
0,车载/n|电脑/n|为了/p|尽快/d|热车/n|冷启动/nr|发动机/n|怠/ag|速/ng|高/a|，/x|这时/r|挂挡/v|转速/v|强制/v|降下来/v|跟/p|变速箱/n|匹配/v|。/x|冷车/n|转速/v|高/a|的/uj|时候/n|，/x|就算/v|不烧/v|机油/n|也/d|要/v|冒/v|些/q|淡/a|白烟/n|（/x|水蒸气/n|）/x|，/x|挂挡/v|转速/v|下来/t|就/d|不/d|冒/v|了/ul
0,发动机/n|汽油/n|燃烧/v|充分/ad|，/x|好事/n|。/x|但/c|如果/c|长期/d|短途/b|，/x|消音器/n|内部/f|容易/a|烂/a|芯/ng|。/x
0,改/v|发动机/n|改/v|变速箱/n|，/x|这/r|手术/n|大/a|了/ul
0,用/p|听诊器/n|听/v|一下/m|车轮/n|轴承/n|坏/a|了/ul|没有/v|？/x
0,是不是/l|二手车/n|过/ug|了/ul|七年/m|，/x|检车/n|次数/n|就/d|增多/v|了/ul|，/x|懂车/v|的/uj|人/n|都/d|说/v|七八年/m|的/uj|老/n|斯巴鲁/nr|发动机/n|都/d|比/p|现在/t|的/uj|国产/n|发动机/n|耐开/ad|，/x|开/v|个/q|六七十万/m|公里/q|没/v|啥事/r|，/x|真不知道/i|该/r|怎么/r|换车/v|了/ul
0,09/m|年/m|的/uj|2.5/m|XS/eng|，/x|10/m|款/m|。/x|加/v|了/ul|4/m|、/x|5/m|年/m|93/m|（/x|现在/t|是/v|92/m|）/x|，/x|大约/d|5/x|、/x|6/x|万公里/m|吧/y|。/x|动力/n|正常/d|、/x|油耗/n|正常/d|。/x
0,有/v|优惠/vn|吗/y|？/x|豪华/a|还是/c|时尚/n
-1,你/r|森林/n|人/n|2.0/m|t/eng|和/c|他们/r|比/p|还/d|差不多/l|，/x|动力/n|操控/v|和/c|越野/ns|都/d|比/p|他们/r|强/a|，/x|但是/c|减震/v|舒适/a|就/d|比/p|不过/c|了/ul|。/x|但是/c|crv/eng|顶/v|配比/v|这/r|两个/m|顶/v|配要/v|便宜/a|很多/m|。/x
0,2015/m|款/m|特装/n|的/uj|导航/v|谁/r|升级/vn|了/ul|？/x
1,GT30/eng|就/d|免/v|了/ul|吧/y|！/x|那/r|噪音/n|不小/a|啊/zg|！/x|且/zg|衰减/v|快/a|，/x|3000/m|左右/m|吧/y|！/x|动力/n|方面/n|还/d|不错/a|，/x|我/r|用过/v|两次/m|！/x|之后/f|想/v|都/d|没有/v|想/v|过/ug|“/x|她/r|”/x|了/ul
0,很/zg|普通/nz|般的/u|外观/n|板金/n|补漆/n|，/x|找/v|个/q|熟人/n|快/a|修/v|，/x|几小时/m|OK/eng
-1,原地/n|打/v|方向/n|没什么/l|声音/n|但/c|打死/v|的/uj|时候/n|金属/n|撞击/v|响声/n|特别/d|大/a|平衡感/n|胶套/n|前后/f|都/d|新换/v|的/uj|但是/c|过/ug|砍/v|的/uj|时候/n|前轮/n|还是/c|有/v|咕噜咕噜/o|松散/v|的/uj|声音/n|感觉/n|底盘/n|不是/c|很/zg|紧凑/a
-1,今天/t|在/p|路边/s|看见/v|一台/m|现款/n|森林/n|人/n|，/x|给/p|我/r|感觉/n|就是/d|显小/v|，/x|单薄/a|，/x|丑陋/a|，/x|外观/n|没有/v|丝毫/m|质感/n|！/x
0,也/d|可能/v|。/x|变速箱/n|油/n|看上去/v|也/d|绿/a|的/uj|。/x|。/x
0,5/x|%/x|可以/c|便宜/a|不到/v|1/m|万/m|，/x|因为/c|到岸/v|价格/n|16/m|万左右/m
0,广西/ns|柳州/ns|豪华/a|导航/v|版/n|的/uj
-1,别/d|卖/v|了/ul|兄弟/n|，/x|森林/n|人/n|好/a|开/v|不/d|保值/n|。/x|买/v|的/uj|时候/n|尊贵/a|值钱/v|，/x|卖/v|的/uj|时候/n|尊贵/a|不值钱/n|，/x|导航/v|也/d|不值钱/n|，/x|较/d|少/a|的/uj|公里/q|数/m|和/c|良好/a|的/uj|车况/n|基本/n|无视/v|。/x|发/v|票价/n|第一年/m|八折/m|，/x|往后/t|每年/r|一折/m|，/x|四年/m|的/uj|车/n|就/d|还/d|剩/v|5/m|-/x|6/m|折/v|·/x|·/x|·/x|·/x
0,对/p|的/uj|没/v|问题/n|只是/c|原车/n|座椅/n|是/v|下/f|凹/a|进去/v|的/uj|坐垫/n|套/m|没/v|办法/n|按/p|平/a|不过/c|安全带/nr|口/q|确实/ad|比/p|没装/v|难/a|找/v
0,楼主/n|没开/v|过/ug|森林/n|人/n|吧/y|，/x|怎么/r|自我感觉/l|那么/r|好/a|？/x|山路/n|弯道/v|我/r|开/v|手动/n|森/nr|还/d|没/v|遇到/v|过/ug|敌手/n|呢/y|，/x|全/a|时/ng|四/m|驱/v|可不是/c|做/v|摆设/v|用/p|的/uj|。/x
0,不/d|急/v|的话/u|，/x|等/u|新款/n|森林/n|人/n|，/x|XV/eng|胜/v|在/p|新/a|平台/n|，/x|空间/n|小/a|；/x|我家/r|森林/n|人/n|是/v|老婆/n|选/v|的/uj|，/x|她/r|觉得/v|除了/p|一家/m|三口/m|可以/c|用/p|，/x|也/d|有/v|扩展/v|空间/n|，/x|出去/v|旅行/vn|后备箱/n|也/d|大/a|，/x|宽大/a|的/uj|空间/n|对/p|驾驶/v|和/c|乘坐/v|的/uj|舒适性/nr|还是/c|有/v|实质性/n|的/uj|提高/v|。/x
0,楼主/n|检查/vn|pcv/eng|管/vn|那里/r|有没有/v|油/n|？/x|另外/c|有/v|机会/n|看看/v|节气门/n
1,一台/m|车/zg|除了/p|发动机/n|变速箱/n|地盘/n|还/d|剩/v|什么/r|了/ul|？/x|这/r|几样/m|耐用/a|好用/v|就/d|可以/c|了/ul|，/x|内饰/n|这/r|东西/ns|国产车/n|的/uj|内饰/n|都/d|好看/v|都/d|炫酷/a
0,我/r|的/uj|天呐/n|！/x|这/r|新/a|森/n|方向盘/n|还是/c|圆/n|的/uj|？/x|改装/v|的/uj|都/d|下面/f|平/v|了/ul|！/x
0,贴/v|个/q|膜/n|或/c|底盘/n|装甲/b|最/d|实惠/vn|。/x
0,你好/l|，/x|你/r|的/uj|联系方式/l|是/v|多少/m|？/x|我/r|一个/m|朋友/n|在/p|济南/ns|做/v|斯巴鲁/nr|可以/c|给/p|你/r|一个/m|价格/n|参考/v
-1,威固/nrt|效果/n|，/x|非常/d|好/a|，/x|谁/r|用/p|谁/r|知道/v|，/x|就是/d|价格/n|贵/a
0,很多/m|方面/n|，/x|机油/n|温度/n|高热/a|蒸发/v|，/x|看看/v|冒/v|不/d|冒/v|蓝烟/n|。/x
0,先/d|留下/v| /x|最好/a|给/p|个/m|链接/n|和/c|价格/n| /x|安装/v|花/v|了/ul|多少/m|？/x
1,你/r|看/v|，/x|很多/m|豪车/n|都/d|是/v|棕色/n|内饰/n|，/x|更/d|显/v|高贵/a|气场/n|。/x
1,我/r|装/v|了/ul|它/r|的/uj|发动机/n|、/x|后/f|差速器/n|护板/n|，/x|没有/v|适合/v|四代/t|的/uj|变速箱/n|护板/n|。/x|高速/d|跑/v|到/v|120/m|没有/v|风噪/l|问题/n|，/x|主要/b|是/v|出去玩/n|走/v|烂/v|路/n|、/x|下/f|公路/n|更加/d|放心/v|一点/m|。/x
0,斯巴鲁/nr|越做越/v|烂/v|，/x|各/r|大/d|厂家/n|2/m|t/eng|都/d|是/v|主流/b|，/x|斯巴鲁/nr|一直/d|拿/v|做/v|当/p|高端/n|卖/v|…/x|…/x|搞/v|的/uj|潜在/t|买家/n|都/d|在/p|纠结/v|动力/n|。/x
0,方便/a|传/n|一下/m|外观/n|照片/n|吗/y|？/x|想装/v|一个/m|！/x|谢谢/nr|了/ul|！/x
0,除了/p|内饰/n|差点/n|，/x|贵点/n|，/x|其他/r|还好/v
0,听说/v|新款/n|XV/eng|还是/c|有点/n|小/a|问题/n|，/x|新/a|平台/n|估计/v|要/v|经/n|两三年/m|的/uj|考验/vn|吧/y|，/x|现款/n|森林/n|人/n|虽然/c|平台/n|老/a|一点/m|整的品/n|控/v|还是/c|很好/a|的/uj|，/x|我/r|是/v|想/v|说/v|CVT/eng|真系/n|超/v|平顺/nr|，/x|只是/c|缺少/v|一点/m|运动/vn|的/uj|激情/n|，/x|油耗/n|还是/c|可以/c|接受/v|的/uj|市区/n|9/m|个/m|左右/m|，/x|我/r|喜欢/v|运动型/n|的/uj|车/n|，/x|有钱/v|想入/v|台/ns|二手/m|1/m|系/n|玩玩/n
0,这车/r|没开/v|过/ug|，/x|回答/v|你/r|3./m|可以/c|自己/r|买/v|机油/n|更换/v|，/x|只要/c|型号/n|一样/r|即可/d|，/x|5.360/m|记录仪/n|还/d|不错/a|，/x|挺好用/a|的/uj|。/x|6/x|，/x|不/d|建议/n|戴套/nz|，/x|没有/v|必要/d|。/x|7/x|，/x|又/d|不/d|越野/ns|，/x|换/nz|静音/n|胎/n|可以/c|的/uj|，/x|噪音/n|小/a|不少/d
0,16/m|款/m|2.0/m|的/uj|不是/c|氙气灯/n|，/x|我/r|换/v|的/uj|这个/r|，/x|效果/n|很/d|好/a|，/x|高速/d|只/d|开/v|这个/r|近/a|光/n|一般/a|就/d|行/v|，/x|稍微/d|有点/n|散/v|，/x|但/c|能/v|接受/v|。/x|散热/v|是/v|物理/n|的/uj|，/x|温度/n|不/d|比/p|卤素/n|灯泡/n|高/a|，/x|雪莱/nr|特是/d|风扇/n|，/x|但/c|价格/n|高/a|几倍/m|。/x
0,一台/m|车/zg|除了/p|发动机/n|变速箱/n|地盘/n|还/d|剩/v|什么/r|了/ul|？/x|这/r|几样/m|耐用/a|好用/v|就/d|可以/c|了/ul|，/x|内饰/n|这/r|东西/ns|国产车/n|的/uj|内饰/n|都/d|好看/v|都/d|炫酷/a
0,这个/r|兄台/n|，/x|不/d|知道/v|这/r|水温/n|是/v|和/c|发动机/n|冷却/v|管道/n|挂钩/v|的/uj|吗/y|?/x|?/x|?/x
1,比较/d|了/ul|很多/m|车/zg|，/x|森林/n|人/n|在/p|我/r|的/uj|承受/v|范围/n|内/f|是/v|最/d|满意/v|的/uj|，/x|我/r|喜欢/v|简单/a|的/uj|内饰/n|，/x|不/d|喜欢/v|太/d|多/m|无用/v|的/uj|配置/v|，/x|全/a|时/ng|四/m|驱/v|非常/d|符合/v|我/r|的/uj|要求/v|，/x|开/v|了/ul|一年/m|了/ul|，/x|挺/d|好/a|的/uj|。/x|就是/d|纳闷/v|为什么/r|斯巴鲁/nr|销量/n|那么/r|低/a|，/x|我们/r|这里/r|却/d|很多/m|开/v|的/uj|，/x|我们/r|小区/n|就/d|有/v|七八/m|辆/m|。/x
0,我/r|说/v|的/uj|是/v|同样/d|的/uj|价位/n|，/x|你/r|没/d|懂/v|我/r|的/uj|意思/n|，/x|你/r|说/v|不能/v|买丐/n|版/n|，/x|那/r|我/r|只能/v|昂科威/nr|，/x
0,没错/v|，/x|习惯/n|了/ul|就/d|感觉/n|不行/v|了/ul|。/x|不过/c|我/r|原来/d|开/v|过/ug|一阵/m|3.0/m|t/eng|的/uj|车/n|，/x|对/p|动力/n|要求/v|高点/n|。/x|xt/eng|急/v|加速/v|差点/n|，/x|反应/vn|慢/a|，/x|所以/c|现在/t|就是/d|拨/v|片/q|超车/v|，/x|挺/d|有/v|乐趣/a|的/uj|，/x|可以/c|试试/vn|。/x
0,正确/ad|看/v|机油/n|方式/n|是/v|启动/vn|发动机/n|到/v|正常/d|温度/n|，/x|然后/c|停/v|发动机/n|，/x|过/t|2/m|分钟/q|看/v|油位/n
-1,这/r|方向盘/n|套子/n|够/zg|吓人/v|啊/zg|…/x|…/x
0,车/n|热/a|了/ul|也/d|抖/v|的/uj|，/x|跟/p|新车/n|无关/v|，/x|我/r|的/uj|都/d|几万/m|公里/q|了/ul|。/x|可能/v|跟/p|变速箱/n|有关/vn|，/x|停下来/v|不/d|熄火/v|的话/u|挂/v|空挡/n|就/d|好/a|了/ul|。/x
0,如果/c|向/p|你/r|说/v|的/uj|老款/n|2.0/m|只/c|优惠/vn|七千/m|那么/r|还是/c|等/u|新款/n|吧/y|，/x|新款/n|配置/v|七千/m|绝对/d|划的来/l|，/x|我/r|四月份/mq|买/v|的/uj|都/d|优惠/vn|一万五/m|～/x
0,我/r|把/p|原车/n|的/uj|拽/v|下来/t|了/ul|，/x|安装/v|了/ul|新/a|的/uj|加热/v|片/q|，/x|重新/a|跑/v|的/uj|线/n|接/v|的/uj|方向盘/n|下面/f|保险盒/n|。/x|把/p|主副/b|驾/n|座椅/n|拿/v|下来/t|安装/v|的/uj|，/x|气囊/n|灯会/n|亮/v|，/x|开关/v|一次/m|钥匙/n|门/n|就/d|恢复/v|了/ul|。/x
1,看/v|你/r|个人/n|咯/o|觉得/v|需要/v|一键/n|启动/vn|肯定/v|就是/d|特装/n|性价比/n|高/a|比较/d|还有/v|一个/m|电动/n|尾门/n|，/x|我/r|选择/v|豪华版/n|因为/c|我/r|个人/n|喜欢/v|钥匙/n|，/x|不/d|喜欢/v|一键/n|启动/vn|的/uj|还有/v|电动/n|尾门/n|实在/v|太慢/a|，/x|内饰/n|更是/d|选择/v|黑色/n|，/x|刚刚/d|好/a|符合/v|我/r|的/uj|标准/n|，/x|就是/d|我/r|老婆/n|想要/v|电动/n|尾门/n|。/x
0,2014/m|款/m|XT/eng|，/x|2/m|月/m|自/p|驾回/v|广西/ns|过年/t|，/x|单人/n|单车/n|，/x|去/v|程/n|两天/m|，/x|第一天/m|1500/m|到/v|长沙/ns|，/x|回程/n|两天/m|，/x|第一天/m|1900/m|公里/q|到/v|开封/v|，/x|油耗/n|10.4/m
0,人家/n|奥迪/nz|、/x|JEEP/eng|都/d|曾经/d|用/p|过/t|CVT/eng|，/x|都/d|换掉/v|了/ul|，/x|追求/v|走量/n|、/x|节油/n|的/uj|才/d|选/v|，/x|早晚/t|号称/v|全是/n|四驱/n|的/uj|森林/n|人/n|要/v|把/p|靠/v|摩擦/vn|而/c|不是/c|啮合/v|的/uj|减速/v|箱/q|抛弃/v
0,你/r|要/v|型号/n|楼主/n|告诉/v|你/r|型号/n|，/x|你/r|要/v|车架号/n|，/x|楼主/n|贴出/v|车架号/n|。/x|脸/n|都/d|被/p|打没/v|了/ul|还有/v|勇气/n|来/v|秀/ag|智商/n|和/c|道德/nr|下限/v|？/x|楼主/n|烧/v|机油/n|把/p|你/r|脑子/n|烧坏/v|了/ul|？/x
0,FB20/eng|烧/v|机油/n|的/uj|很少/m|吧/y|，/x|烧/v|的/uj|基本/n|都/d|是/v|FB25/eng
0,9/x|月份/n|入手/v|的/uj|11/m|年/m|2.0/m|森/n|，/x|油耗/n|8.6/m|跑/v|了/ul|5000/m|公里/q|不烧/v|机油/n
1,恭喜/a|朋友/n|！/x|冠军/n|版/n|当时/t|我/r|也/d|很/d|着迷/v|，/x|至今/d|还/d|没来/v|过/ug|。/x|。/x|动力/n|操控/v|应该/v|很/zg|不错/a|吧/y|！/x
0,做工/v|好/a|…/x|外形/n|好看/v|用/p|拓乐/nr|！/x
0,FB/eng|机头/n|11/m|年/m|到/v|13/m|年/m|烧/v|机油/n|漏油/n|概率/n|很/d|高/a
-1,隔音/n|是/v|还行/v|，/x|就是/d|急/v|加速/v|发动机/n|嘶吼/v|声音/n|大/a
-1,刹车/n|你/r|刹/v|得/ud|住/v|？/x|四/m|驱/vg|是/v|好/a|。/x
